ranking,popularity,num_scoring_users,rank,num_episodes,rating,title,average_episode_duration,source,media_type,id,status,num_list_users,mean,nsfw,start_year
{'rank': 4548},8854,1878,4548,1,original,Uchuu Senkan Yamato: Fukkatsu-hen,8100,original,movie,7144,finished_airing,4993,6.95,white,2009.0
{'rank': 4549},12182,521,4549,24,manga,Wu Geng Ji 4th Season,1020,manga,ona,49398,finished_airing,1748,6.95,white,2021.0
{'rank': 4550},11063,855,4550,1,game,Youkai Watch Movie 4: Shadow Side - Oni-ou no Fukkatsu,5640,game,movie,34471,finished_airing,2470,6.95,white,2017.0
{'rank': 4551},9937,1247,4551,12,novel,Ze Tian Ji 3rd Season,1200,novel,ona,37185,finished_airing,3477,6.95,white,2017.0
{'rank': 4552},8529,986,4552,7,manga,Zhen Hun Jie: Bei Luo Shi Men Pian Part 2,1387,manga,ona,42359,finished_airing,5509,6.95,white,2021.0
{'rank': 4553},10103,832,4553,13,manga,Jintian Kaishi Zuo Mingxing,1429,manga,ona,40969,finished_airing,3299,6.95,white,2019.0
{'rank': 4554},4083,8839,4554,13,original,Kachou Ouji,1530,original,tv,1025,finished_airing,32846,6.95,white,1999.0
{'rank': 4555},1252,84501,4555,12,manga,Keppeki Danshi! Aoyama-kun,1420,manga,tv,34825,finished_airing,202079,6.95,white,2017.0
{'rank': 4556},8559,1806,4556,1,original,Kiddy Grade: Ignition,5040,original,movie,2176,finished_airing,5461,6.95,white,2007.0
{'rank': 4557},7126,4263,4557,13,manga,Kinnikuman II Sei: Ultimate Muscle,1460,manga,tv,5967,finished_airing,8564,6.95,white,2004.0
{'rank': 4558},4266,14439,4558,4,original,"Kono Danshi, Mahou ga Oshigoto desu.",470,original,tv,31815,finished_airing,29500,6.95,white,2016.0
{'rank': 4559},3326,16699,4559,12,manga,Kuutei Dragons,1380,manga,tv,39531,finished_airing,48465,6.95,white,2020.0
{'rank': 4560},1437,84898,4560,12,light_novel,Leadale no Daichi nite,1420,light_novel,tv,48239,finished_airing,172801,6.95,white,2022.0
{'rank': 4561},8003,172,4561,1,original,Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen,4020,original,movie,55748,finished_airing,6393,6.95,white,2024.0
{'rank': 4562},6734,3375,4562,1,other,Love Live! School Idol Project Recap,1806,other,special,21853,finished_airing,9835,6.95,white,2013.0
{'rank': 4563},7515,3188,4563,1,manga,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,5566,manga,tv_special,1414,finished_airing,7452,6.95,white,2005.0
{'rank': 4564},10787,839,4564,12,manga,Masuda Kousuke Gekijou: Gag Manga Biyori +,300,manga,tv,7761,finished_airing,2689,6.95,white,2010.0
{'rank': 4565},5650,6320,4565,6,manga,Meitantei Conan: Zero no Tea Time,900,manga,tv,50012,finished_airing,15093,6.95,white,2022.0
{'rank': 4566},14948,147,4566,12,original,Mingyun Quan Tai,1494,original,ona,57371,finished_airing,781,6.95,white,2023.0
{'rank': 4567},289,442952,4567,4,manga,Nanatsu no Taizai: Seisen no Shirushi,1440,manga,tv,31722,finished_airing,736916,6.95,white,2016.0
{'rank': 4568},3075,26908,4568,1,original,Naruto Soyokazeden Movie: Naruto to Mashin to Mitsu no Onegai Dattebayo!!,885,original,movie,10659,finished_airing,56337,6.95,white,2010.0
{'rank': 4569},8466,1931,4569,43,original,Ninja Senshi Tobikage,1460,original,tv,3059,finished_airing,5621,6.95,white,1985.0
{'rank': 4570},12480,709,4570,39,novel,Onegai! Samia Don,1605,novel,tv,2805,finished_airing,1584,6.95,white,1985.0
{'rank': 4571},6635,3572,4571,13,novel,Onmyouji,1517,novel,ona,53151,finished_airing,10149,6.95,white,2023.0
{'rank': 4572},5105,8302,4572,12,manga,"Ore, Tsushima",90,manga,tv,48252,finished_airing,19619,6.95,white,2021.0
{'rank': 4573},11467,419,4573,1,original,Osomatsu-san: Tamashii no Takoyaki Party to Densetsu no Otomarikai,3488,original,movie,49120,finished_airing,2195,6.95,white,2023.0
{'rank': 4574},4252,12983,4574,12,original,Rinne no Lagrange Season 2,1420,original,tv,12281,finished_airing,29707,6.95,white,2012.0
{'rank': 4575},955,124057,4575,12,4_koma_manga,Sakura Trick,1440,4_koma_manga,tv,20047,finished_airing,266802,6.95,white,2014.0
{'rank': 4576},6355,3957,4576,105,original,Kagaku Ninja-tai Gatchaman,1560,original,tv,2389,finished_airing,11209,6.94,white,1972.0
{'rank': 4577},161,649525,4577,12,manga,"Kanojo, Okarishimasu",1470,manga,tv,40839,finished_airing,1022364,6.94,white,2020.0
{'rank': 4578},6072,4877,4578,1,original,Koukyoushihen Eureka Seven: Kinkyuu Tokuban Navigation ray=out,1500,original,tv_special,1631,finished_airing,12558,6.94,white,2005.0
{'rank': 4579},4737,8778,4579,4,manga,Kyuuketsuhime Miyu,1680,manga,ova,1384,finished_airing,23612,6.94,white,1988.0
{'rank': 4580},6633,4870,4580,3,original,Macross 7 Encore,1440,original,ova,1399,finished_airing,10161,6.94,white,1995.0
{'rank': 4581},8054,2534,4581,1,manga,Mahoromatic 2 End Year Special,1450,manga,special,4997,finished_airing,6284,6.94,white,2002.0
{'rank': 4582},1494,69304,4582,12,light_novel,Mahou Shoujo Ikusei Keikaku,1440,light_novel,tv,33003,finished_airing,166307,6.94,white,2016.0
{'rank': 4583},2779,30534,4583,12,manga,Maria†Holic Alive,1414,manga,tv,9712,finished_airing,68089,6.94,white,2011.0
{'rank': 4584},9793,1213,4584,45,original,Mashin Eiyuuden Wataru,1440,original,tv,3837,finished_airing,3656,6.94,white,1988.0
{'rank': 4585},267,439517,4585,12,manga,Monster Musume no Iru Nichijou,1420,manga,tv,30307,finished_airing,771447,6.94,white,2015.0
{'rank': 4586},8775,2675,4586,1,other,Nagagutsu wo Haita Neko,4800,other,movie,2279,finished_airing,5113,6.94,white,1969.0
{'rank': 4587},306,393194,4587,12,light_novel,Ore no Imouto ga Konnani Kawaii Wake ga Nai,1450,light_novel,tv,8769,finished_airing,698852,6.94,white,2010.0
{'rank': 4588},7220,2264,4588,39,original,Otogi Juushi Akazukin,1440,original,tv,607,finished_airing,8314,6.94,white,2006.0
{'rank': 4589},3662,1264,4589,1,light_novel,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Movie,5400,light_novel,movie,49842,finished_airing,40807,6.94,white,2023.0
{'rank': 4590},2854,28690,4590,1,light_novel,Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,1800,light_novel,ova,33372,finished_airing,64819,6.94,white,2016.0
{'rank': 4591},8403,2706,4591,10,game,Petit Seka,150,game,ona,49939,finished_airing,5715,6.94,white,2022.0
{'rank': 4592},1916,64611,4592,146,game,Pokemon Sun & Moon,1440,game,tv,34034,finished_airing,120356,6.94,white,2016.0
{'rank': 4593},3953,10867,4593,12,original,Renkin San-kyuu Magical? Pokaan,1429,original,tv,941,finished_airing,34630,6.94,white,2006.0
{'rank': 4594},2140,50118,4594,12,light_novel,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,1403,light_novel,tv,52461,finished_airing,103075,6.94,white,2023.0
{'rank': 4595},7727,2992,4595,21,game,Ryuusei no Rockman Tribe,600,game,tv,3493,finished_airing,6961,6.94,white,2007.0
{'rank': 4596},1347,85787,4596,26,original,.hack//Sign,1440,original,tv,48,finished_airing,187354,6.94,white,2002.0
{'rank': 4597},8010,2461,4597,51,novel,Ai Shoujo Pollyanna Story,1538,novel,tv,2554,finished_airing,6379,6.94,white,1986.0
{'rank': 4598},2488,34551,4598,12,manga,Anne Happy♪,1423,manga,tv,31080,finished_airing,81410,6.94,white,2016.0
{'rank': 4599},5103,9958,4599,1,manga,Appleseed Alpha,5580,manga,movie,22677,finished_airing,19632,6.94,white,2015.0
{'rank': 4600},3274,22013,4600,1,light_novel,Arifureta Shokugyou de Sekai Saikyou: Arifureta Yorimichi de Sekai Saikyou,1380,light_novel,special,50916,finished_airing,49959,6.94,white,2022.0
{'rank': 4601},5824,5086,4601,6,light_novel,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,210,light_novel,special,31298,finished_airing,13983,6.94,white,2011.0
{'rank': 4602},9686,1302,4602,1,original,Buddy Complex: Daremo Shiranai Ashita e,5640,original,ona,31105,finished_airing,3786,6.94,white,2014.0
{'rank': 4603},8064,3461,4603,1,manga,Crayon Shin-chan Movie 03: Unkokusai no Yabou,5760,manga,movie,6217,finished_airing,6269,6.94,white,1995.0
{'rank': 4604},4169,10197,4604,3,visual_novel,Danganronpa 3: Monokuma Gekijou,180,visual_novel,special,37103,finished_airing,30988,6.94,white,2016.0
{'rank': 4605},10274,1579,4605,1,source_inconnue,Doraemon: Kaette Kita Doraemon (Movie),1620,source_inconnue,movie,2651,finished_airing,3112,6.94,white,1998.0
{'rank': 4606},3265,13452,4606,24,game,Ensemble Stars!,1429,game,tv,32212,finished_airing,50176,6.94,white,2019.0
{'rank': 4607},6382,2783,4607,258,other,Furusato Saisei: Nippon no Mukashibanashi,1440,other,tv,13163,finished_airing,11100,6.94,white,2012.0
{'rank': 4608},7906,2182,4608,100,manga,Gegege no Kitarou (2007),1398,manga,tv,2165,finished_airing,6625,6.94,white,2007.0
{'rank': 4609},7876,3964,4609,1,game,Hakumei no Tsubasa: Expansion - Hoshi no Matsuri,370,game,ona,43568,finished_airing,6673,6.94,white,2020.0
{'rank': 4610},3902,4776,4610,12,manga,Hoshifuru Oukoku no Nina,1420,manga,tv,57362,currently_airing,35565,6.94,white,2024.0
{'rank': 4611},2320,27711,4611,12,light_novel,Strike the Blood IV,1500,light_novel,ova,40485,finished_airing,90891,6.94,white,2020.0
{'rank': 4612},1415,70275,4612,12,original,Strike Witches,1485,original,tv,3667,finished_airing,175365,6.94,white,2008.0
{'rank': 4613},7351,2158,4613,12,manga,T.P BON,1652,manga,ona,56840,finished_airing,7901,6.94,white,2024.0
{'rank': 4614},9675,1302,4614,1,manga,Taiho Shichau zo: Full Throttle - Watashitachi no Iru Basho,1280,manga,special,6312,finished_airing,3804,6.94,white,2008.0
{'rank': 4615},10467,1235,4615,1,original,Tropical-Rouge! Precure Movie: Yuki no Princess to Kiseki no Yubiwa!,4200,original,movie,49426,finished_airing,2951,6.94,white,2021.0
{'rank': 4616},4637,7628,4616,11,original,Uchi Tama?! Uchi no Tama Shirimasen ka?,1387,original,tv,39942,finished_airing,24787,6.94,white,2020.0
{'rank': 4617},9298,1494,4617,1,original,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,600,original,ova,2300,finished_airing,4285,6.94,white,1998.0
{'rank': 4618},503,233940,4618,12,manga,Watashi ga Motete Dousunda,1380,manga,tv,32899,finished_airing,468331,6.94,white,2016.0
{'rank': 4619},4860,7903,4619,1,light_novel,Youjo Senki Movie: Manner Eizou,151,light_novel,movie,40298,finished_airing,22080,6.94,white,2019.0
{'rank': 4620},7100,2576,4620,2,manga,Seto no Hanayome Fan Disc,360,manga,special,5199,finished_airing,8630,6.93,white,2008.0
{'rank': 4621},5565,6491,4621,3,light_novel,Shin Hokuto no Ken,3480,light_novel,ova,1357,finished_airing,15672,6.93,white,2003.0
{'rank': 4622},702,171093,4622,13,light_novel,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",1421,light_novel,tv,44037,finished_airing,354698,6.93,white,2021.0
{'rank': 4623},5159,7656,4623,26,original,Shinpi no Sekai El-Hazard (TV),1380,original,tv,116,finished_airing,19117,6.93,white,1995.0
{'rank': 4624},7042,3697,4624,3,original,Shoujo☆Kageki Revue Starlight Specials,480,original,special,38050,finished_airing,8810,6.93,white,2018.0
{'rank': 4625},4465,8341,4625,12,manga,Shy 2nd Season,1420,manga,tv,57567,finished_airing,26902,6.93,white,2024.0
{'rank': 4626},5419,5885,4626,13,light_novel,Starship Operators,1440,light_novel,tv,342,finished_airing,16814,6.93,white,2005.0
{'rank': 4627},4127,12544,4627,1,light_novel,Strike the Blood: Kieta Seisou-hen,1605,light_novel,ova,40486,finished_airing,32010,6.93,gray,2020.0
{'rank': 4628},11395,943,4628,12,manga,T.P BON Season 2,1652,manga,ona,59274,finished_airing,2235,6.93,white,2024.0
{'rank': 4629},7508,3408,4629,1,original,Tantei Opera Milky Holmes: Summer Special,1398,original,tv_special,10923,finished_airing,7461,6.93,white,2011.0
{'rank': 4630},6426,3032,4630,12,game,The iDOLM@STER Million Live!,1444,game,tv,42385,finished_airing,10936,6.93,white,2023.0
{'rank': 4631},4812,8642,4631,38,manga,Tiger Mask W,1404,manga,tv,32881,finished_airing,22682,6.93,white,2016.0
{'rank': 4632},8762,366,4632,3,game,Toku: Touken Ranbu - Hanamaru - Setsugetsuka,4337,game,movie,47777,finished_airing,5128,6.93,white,2022.0
{'rank': 4633},2534,30933,4633,25,manga,Tsukuyomi: Moon Phase,1480,manga,tv,343,finished_airing,78699,6.93,white,2004.0
{'rank': 4634},8105,2456,4634,1,manga,Uchuu Kaizoku Captain Herlock: Arcadia-gou no Nazo,2100,manga,movie,2470,finished_airing,6202,6.93,white,1978.0
{'rank': 4635},7328,3676,4635,6,manga,UFO Princess Valkyrie 3: Seiresetsu no Hanayome,1455,manga,ova,1514,finished_airing,7992,6.93,white,2005.0
{'rank': 4636},9366,2167,4636,4,other,Umisea,270,other,ona,49860,finished_airing,4194,6.93,white,2021.0
{'rank': 4637},4895,7699,4637,1,manga,Vanitas no Karte: En Route Pour le Gévaudan,1420,manga,tv_special,50768,finished_airing,21742,6.93,white,2022.0
{'rank': 4638},9538,1589,4638,26,original,VS Knight Lamune & 40 Fire,1380,original,tv,2087,finished_airing,3957,6.93,white,1996.0
{'rank': 4639},3166,24285,4639,13,game,World Destruction: Sekai Bokumetsu no Rokunin,1480,game,tv,4415,finished_airing,53193,6.93,white,2008.0
{'rank': 4640},6431,4905,4640,1,manga,Yu☆Gi☆Oh! 5D's: Shinkasuru Kettou! Stardust vs. Red Demon's,1680,manga,special,5298,finished_airing,10910,6.93,white,2008.0
{'rank': 4641},14294,203,4641,104,original,Zhen Wu Dianfeng 3rd Season,600,original,ona,57351,finished_airing,942,6.93,white,2023.0
{'rank': 4642},6133,5650,4642,1,manga,Kaibutsu Oujo: Konsui Oujo,1419,manga,special,4082,finished_airing,12288,6.93,white,2008.0
{'rank': 4643},409,240905,4643,12,web_manga,Kawaii dake ja Nai Shikimori-san,1403,web_manga,tv,45613,finished_airing,564988,6.93,white,2022.0
{'rank': 4644},6115,6091,4644,1,original,Kidou Senshi Z Gundam II: Koibito-tachi,5820,original,movie,1968,finished_airing,12358,6.93,white,2005.0
{'rank': 4645},8694,1840,4645,30,novel,Ling Jian Zun,600,novel,ona,39080,finished_airing,5230,6.93,white,2019.0
{'rank': 4646},7877,2148,4646,1,original,Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Encore Animation,257,original,special,30896,finished_airing,6673,6.93,white,2014.0
{'rank': 4647},8523,2231,4647,1,manga,Lupin III: Lupin wa Ima mo Moete Iru ka?,1620,manga,ova,36967,finished_airing,5514,6.93,white,2018.0
{'rank': 4648},8097,2678,4648,1,manga,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,5480,manga,tv_special,5019,finished_airing,6215,6.93,white,2008.0
{'rank': 4649},8014,2846,4649,9,original,Mai-Otome Specials,203,original,special,1659,finished_airing,6375,6.93,white,2006.0
{'rank': 4650},9660,1318,4650,1,manga,Maison Ikkoku: Shiki Utsuriyuku Kisetsu no Naka de,5400,manga,ova,3483,finished_airing,3826,6.93,white,1988.0
{'rank': 4651},2944,22735,4651,24,manga,Monochrome Factor,1455,manga,tv,3656,finished_airing,61264,6.93,white,2008.0
{'rank': 4652},5966,5776,4652,1,original,Munto: Toki no Kabe wo Koete,3600,original,ova,1135,finished_airing,13130,6.93,white,2005.0
{'rank': 4653},5393,8504,4653,32,original,Mushrambo,1397,original,tv,1137,finished_airing,17026,6.93,white,2000.0
{'rank': 4654},2579,13459,4654,13,light_novel,Nageki no Bourei wa Intai shitai,1429,light_novel,tv,58172,currently_airing,76781,6.93,white,2024.0
{'rank': 4655},2214,37698,4655,26,manga,Negima!?,1410,manga,tv,1546,finished_airing,98057,6.93,gray,2006.0
{'rank': 4656},9544,936,4656,52,source_inconnue,Onegai My Melody Sukkiri♪,600,source_inconnue,tv,5520,finished_airing,3950,6.93,white,2007.0
{'rank': 4657},1967,59919,4657,13,4_koma_manga,Orenchi no Furo Jijou,240,4_koma_manga,tv,24211,finished_airing,116874,6.93,white,2014.0
{'rank': 4658},5713,4527,4658,26,original,Overman King Gainer,1500,original,tv,1792,finished_airing,14656,6.93,white,2002.0
{'rank': 4659},6124,5706,4659,2,game,Pokemon Diamond & Pearl Specials,1440,game,tv_special,10302,finished_airing,12321,6.93,white,2011.0
{'rank': 4660},9952,633,4660,52,novel,Porphy no Nagai Tabi,1470,novel,tv,3424,finished_airing,3460,6.93,white,2008.0
{'rank': 4661},10498,939,4661,1,original,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,840,original,ova,11569,finished_airing,2927,6.93,white,2011.0
{'rank': 4662},11754,473,4662,60,original,Qin Shi Mingyue: Tian Xing Jiu Ge,900,original,ona,36732,finished_airing,2012,6.93,white,2016.0
{'rank': 4663},2613,25715,4663,12,original,Release the Spyce,1480,original,tv,37221,finished_airing,74830,6.93,white,2018.0
{'rank': 4664},5272,8956,4664,1,light_novel,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,1513,light_novel,ova,15807,finished_airing,18053,6.93,white,2013.0
{'rank': 4665},3067,27412,4665,1,light_novel,86 Special Edition: Senya ni Akaku Hinageshi no Saku,1420,light_novel,tv_special,49235,finished_airing,56509,6.93,white,2021.0
{'rank': 4666},2156,45407,4666,12,4_koma_manga,A-Channel,1469,4_koma_manga,tv,9776,finished_airing,102115,6.93,white,2011.0
{'rank': 4667},4803,10759,4667,1,original,Aki no Kanade,1500,original,movie,29513,finished_airing,22810,6.93,white,2015.0
{'rank': 4668},9126,620,4668,1,manga,Bakeneko Anzu-chan,5400,manga,movie,54603,finished_airing,4547,6.93,white,2024.0
{'rank': 4669},4183,17960,4669,6,other,Batman: Gotham Knight,720,other,ova,4094,finished_airing,30786,6.93,white,2008.0
{'rank': 4670},3804,25472,4670,1,game,Biohazard: Degeneration,5766,game,movie,3446,finished_airing,37865,6.93,white,2008.0
{'rank': 4671},5512,6904,4671,52,manga,Bouken Ou Beet,1380,manga,tv,8,finished_airing,16057,6.93,white,2004.0
{'rank': 4672},3766,20519,4672,1,manga,Chobits Recap,1440,manga,special,1311,finished_airing,38555,6.93,white,2003.0
{'rank': 4673},5074,6740,4673,24,light_novel,Chuunibyou demo Koi ga Shitai! Movie: Take On Me Mini-Drama - Koukai Chokuzen no... Kaiko Gekijou,20,light_novel,ona,36855,finished_airing,19940,6.93,white,2017.0
{'rank': 4674},3958,16222,4674,26,visual_novel,D.C.S.S: Da Capo Second Season,1418,visual_novel,tv,291,finished_airing,34599,6.93,white,2005.0
{'rank': 4675},803,172191,4675,12,game,Devil May Cry,1440,game,tv,1726,finished_airing,316463,6.93,white,2007.0
{'rank': 4676},4634,9413,4676,1,manga,Devils Line: Anytime Anywhere,1593,manga,ova,37997,finished_airing,24810,6.93,white,2018.0
{'rank': 4677},12791,583,4677,1,novel,Friends: Mononoke Shima no Naki,5220,novel,movie,10115,finished_airing,1433,6.93,white,2011.0
{'rank': 4678},9989,1334,4678,1,source_inconnue,Galaxy Angel Music Collection: Shouen to Shien no Cassoulet,780,source_inconnue,ova,2206,finished_airing,3430,6.93,white,2002.0
{'rank': 4679},10540,1452,4679,12,original,gdgd Fairies 2,900,original,tv,16726,finished_airing,2892,6.93,white,2013.0
{'rank': 4680},9940,839,4680,10,manga,Huyao Xiao Hongniang: Wei Sheng,1110,manga,ona,40806,finished_airing,3472,6.93,white,2019.0
{'rank': 4681},5686,7980,4681,1,game,Inazuma Eleven Go vs. Danball Senki W Movie,5400,game,movie,15785,finished_airing,14817,6.93,white,2012.0
{'rank': 4683},3209,24446,4683,9,original,Code Geass: Hangyaku no Lelouch Picture Drama,240,original,special,1953,finished_airing,51748,6.92,white,2007.0
{'rank': 4684},8260,3370,4684,1,manga,Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,5580,manga,movie,8367,finished_airing,5911,6.92,white,2008.0
{'rank': 4685},3940,13419,4685,4,manga,Dai Mahou Touge,1440,manga,ova,933,finished_airing,34911,6.92,white,2006.0
{'rank': 4686},11530,749,4686,1,source_inconnue,Fantastic Children: Befort no Kodomo-tachi no Sonogo,368,source_inconnue,special,15159,finished_airing,2157,6.92,white,2005.0
{'rank': 4687},4429,8299,4687,11,4_koma_manga,Guilty Crown: 4-koma Gekijou,75,4_koma_manga,special,13561,finished_airing,27327,6.92,white,2012.0
{'rank': 4688},6012,4160,4688,45,original,Healin' Good♡Precure,1480,original,tv,40610,finished_airing,12855,6.92,white,2020.0
{'rank': 4689},3908,17856,4689,100,game,Hoshi no Kirby,1440,game,tv,2390,finished_airing,35457,6.92,white,2001.0
{'rank': 4690},5122,4343,4690,4,manga,Servamp Specials,300,manga,special,33994,finished_airing,19470,6.92,white,2016.0
{'rank': 4691},5004,13317,4691,2,game,Sonic★the★Hedgehog,1800,game,ova,2263,finished_airing,20731,6.92,white,1996.0
{'rank': 4692},9690,843,4692,1,original,Starmyu in Halloween,1592,original,ova,36537,finished_airing,3778,6.92,white,2018.0
